,Sentence,Label
392,cuando tuitea quiero alguien pa tener muchos date y pal cuddleeee I 'm over here like,positive
393,Estoy culeca pa llegar a la uni,positive
394,oy nomaaasssss si tu oyeee fuuunnnn lmao,positive
395,Positivismo Mode On Happy Thursday yes thumbs up,positive
396,Necesito RUSH un cel q sea TOUCH,positive
397,#spiritday NO #bullying #elvacilondelagatita,neutral
398,WOW El Clasico this season,positive
399,jajajaja loca yo hago todas esas cosas y anyway esta estupidisimo decir que es otro hombre Los hombres tienen que hacer cosas,positive
400,no puede ser que tu eres de esas personas que ponen este tweet weary face,negative
401,este update se ha tardado cc en bajar,neutral
402,CONCIERTO COMPLETO ZARCORT Y KRONNO CHILE Y ARGENTINA LATINOAMERICA vía,neutral
403,Mañana PONTE EN FORMA con La Gatita Domingo de Julio de a en Showtime Fitness Studios West Court Hialeah FL,positive
404,JAJAJAJJAJAJ #noshame,neutral
405,literaaaal Mira mi story para que lo veas face with steam from nose face with steam from nose,neutral
406,#client #stylist #artist #todossomosheroes #telemundo #greatteam siempre lo mejor,positive
407,Ajajaj es que es para mearse de la RISA me alegro que os haya gustado face with tears of joy face with tears of joy winking face with tongue Cómo se rodó Rise of theTomb Raider,positive
408,Pedro y Dulce Efficiency for Rent,neutral
409,la tipa seguia sacando sangre como si fuese de gratis nigga you aware I need that,positive
410,Definitely changing this o 'clock class to laterin the day,positive
411,si es que lo logro hahaha,positive
412,Me ha dado right in the feels leer mi nombre en algunos comentarios de este vídeo de qué opináis,positive
413,Party hasta abajo En el tapón,positive
414,hahaha estás algareeete,positive
415,El vlog de hoy pequeños nuevos remixes NOTICIA IMPORTANTE,positive
416,Ahhhh q rico con Honey,positive
417,Madre mia Que vamos a llegar a los face screaming in fear face screaming in fear face screaming in fear estoy flipando chicos smiling face with heart-eyes smiling face with heart-eyes gracias por todo zombers winking face with tongue squinting face with tongue,positive
418,Bienvenida Melany a Imagen Modeling by La Gatita #KidsModel Regístrate en,neutral
419,COMIENZA EL ZOMBIDIRECTOOOOOOOO OUTLAST,positive
420,Para Mañana Viernes estacionamiento Gratis aquí en el Home platea de los Marlins En la Gran Pre,neutral
421,tf I got a multi billion dollar operation going on the side #sisupieras,positive
422,Happy Birthday Nati confetti ball Espero que tengas lindo día te lo mereces todo y un poquito más i love u with all my heart purple heart wrapped gift women holding hands balloon,positive
423,Ah pos si mi consejo es que te pongas una intro que sea toh descontrolah con la cansión de chica gamer de fondo beaming face with smiling eyes face with tears of joy,positive
424,by via photorepost_app,neutral
425,le faltaba un mes para nacer so estaba viva en la barriga de su mamá fijate,positive
426,Eso de SM quedo en el pasado DM por favor DM,neutral
427,Omg Estoy bien chillin así q whatever Ya estamos en el tapón,positive
428,Me acosté a dormir a las porque tenía sueño y me acabo de levantar super active loudly crying face loudly crying face loudly crying face,negative
429,OMG AMEN,positive
430,The Script oka perfección,positive
431,Solamente me tomó meses viviendo aquí para darme cuenta que no tengo que ir hasta Walgreens para comprarme un icee,neutral
432,Mi nuevo carro de si necesitas un carro bueno bonito y barato tienes que ir a Off Lease,positive
433,quiero llorar my phone died,negative
434,Resumen de mi vida en un gif,neutral
435,La gente en la uni que van un día normal medios disfrazados en Halloween se botan,negative
436,Nayeli Was it a baile de Me yea it was Nayeli lmaoo pos que cuasualidad lmaooo she made my day tht was too funny,positive
437,OMG Estuvo cool,positive
438,Tu y tu squad no hacen,negative
439,jajajaj a ti tambien so no vengas,positive
440,Reus,positive
441,Conference entre raperos musical notes,neutral
442,Nunca he hecho una colabo con alguien tan grande como hemos tardado pero este sábado tendréis el vídeo de Youtubers Life,neutral
443,Madre mía que gordo suena el tema de hoy ahí lo dejo Debería explotar youtube con lo que he hecho con A-M-A-Z-I-N-G,negative
444,Expresión ya es un poco tarde para eso They have finally decided to put some money into research but it 's too little too late,negative
445,El/la que dijo que senior year era un paseo taba loquit@ porque yo estoy apunto de cometer un academic suicide,negative
446,Wish Smile Enjoy Desea Sonrie Disfruta #Urbanvibes mood #newcollection #hechoenecuador #dress,neutral
447,#cancer #breastcancerawareness Examinate Gratis aquí la información #elvacilondelagatita,positive
448,Good Morning #ElvacilonDeLaGatita #morningshow #Onair,positive
449,Queeee accurate November Baby crown ribbon,positive
450,hahahaha ni que fueran pa eso face with tears of joy,positive
451,YO SOY UN RAP PLAYER DESCARGA EL ÁLBUM KRONNO ZOMBER Videoclip Oficial vía,neutral
452,#UniversalMardiGras #sweepstakes From Puerto Rico,neutral
453,haha deveras like you just dirty 2x the socks lmao,negative
454,Bueno tras el show de hoy en buenos aires toca descansar,neutral
455,Mi bladder no exploto por milagro de Dios,neutral
456,Good Morning Familia que Dios me les de un excelente día #elvacilondelagatita #palos #mezclasenvivo,positive
457,no problem,positive
458,El clima no es excusa para no ir al gym,neutral
459,Ctown Lista para unas grabaciones súper Cool Ya pronto les diré high-heeled shoe dress,neutral
460,Me Interesas by noel torres,neutral
461,Leap of faith Acto de fe I know right now ’s not the best time to invest but I have to take a leap of faith and go for it,positive
462,Si vas a poner una selfie con un caption dramático en Instagram mejor no pongas nada,negative
463,Sleepy tengo,neutral
464,El look del día #Macy's #taupe #sombrascolortierra,positive
465,brincando verja ahora mismo ese tweet de caro me mato!:') jajajajaja,positive
466,Ya le podemos dar done a otro item de nuestra lista Todo llega en el momento adecuado,positive
467,Que rico es terminar la uni Hasta el de junio face with tears of joy,neutral
468,bailamos hasta ensima de las butacas shit white girls do,positive
469,My night is ruined well thanks mejor me duermo ya,negative
470,Good Morning #Miami #elvacilondelagatita El Nuevo Zol fm,positive
471,pues todavía no se puede ser que tenga un roadtrip pq,positive
472,Quizás puede ser a lo mejor maybe ha sonado un poquillo del nuevo single en Snapchat smirking face,positive
473,Home Theater PARTY sorry a los vecinos,neutral
474,Ok so todo el mundo se va de viaje y yo aquí tranqui,positive
475,what shop is this from,positive
476,I wanna go to Houston beaming face with smiling eyes party with Le cousin,positive
477,y De Nada You Guys are Perfect for eachother LMAO RIGHT Ay Nomas Pa Que Vallan y Digan Nomas andan dando lata lol,positive
478,no creo que veas este collage pero si lo ves que sepas que lo he hecho con mucho cariño flexed biceps skull two hearts OK hand,positive
479,Seremos discretos no tendras problemas nadie ba a enterase te doy mi palabra,positive
480,yea i hope i am But ya te dejo cause ima knock out,negative
481,Go through the motions Hacer algo sin interés/interés Bill has no real passion in life he just goes through the motions day to day,neutral
482,Se fue a las y acaba d llegar T imaginas el fin d semana sin luz OMG esa no era,neutral
483,Tengo que volver a meterme en el gym weary face,negative
484,Lea Michele esta tan fucking buena sweat droplets,neutral
485,Last time I got sick I ended up in the doctor,negative
486,Jonael Santiago Gana La Voz Kids,neutral
487,Today is International Women 's Day person tipping hand jajaja boobies para tii,positive
488,Wild/Mild Fuerte/Moderado Es muy usado How would you like your sauce wild or mild,neutral
489,Tu eres bicha meses despues Diablo tu eres bien afuego y sweet es que tienes cara de bicha al principio V,positive
490,dejame ser okaaayyy tired face tired face tired face,positive
491,He just inspired himself He is that good JAJAJAJ,positive
492,Por text JAJAJAJAJAJAJAJAJA En persona,positive
493,Moderno y elegante Siempre bello blazer #zegna pants #alexandermcqueen,neutral
494,Mi Big Brother Ya Se Va Al Baile weary face I Choosed His Outfit,positive
495,Puesto pa 'l date,positive
496,Qué os parece esta lámpara de Space Invaders,positive
497,BREAKING RAP KRONNO ZOMBER Prod Brian 'Donell vía,positive
498,Yo cuido mis dientes full,positive
499,Pues ya tu dormiste ahi heavy,neutral
500,Y el ultimo surfer pro de PR que gano el Corona fue Gaby y es de acá también,positive
501,He do n't even sing corridos tho #sisupieran downcast face with sweat,negative
502,Okay ya voy a cerrar mis ojitos y contar borregitos lol victory hand night,positive
503,Break de pa seguir working Tostadad con mantequilla Buenos dias a todos,positive
504,es un bro cat with tears of joy,positive
505,Tengo que terminar el squat challenge esta vez viene puñeta,negative
506,Dad siguele Diana I me Voy a kitar el Cinto Me damn okay unamused face Dad ten diana Aki Esta tu Domingo he gives me money face with tears of joy face with tears of joy red heart lol,positive
507,Edwin Bautista El Huracan Se Hace Las Cejas con Cera LOL El Vacilon de La Gatita,neutral
508,Con razón nos caímos bien camarada Jajaja somos de la misma tanta de #NoDrugs Jajajaja smiling face with sunglasses victory hand medium-light skin tone,positive
509,#elvicoesduro hundred points Fuhk you just pick up te gram lol ill pick it up,neutral
510,a los q están por la en el mega tapón los filtros están relax en dirección a Bayamon,neutral
511,de como dos semanas pa acá me gusta ir al gym,positive
512,eyyyy lol hey changa send me la picture que tienenes on tu keyboard,neutral
513,Mood mi novio,neutral
514,Vamo 'a recordar como hacíamos el sex sex yes yes musical notes,positive
515,Vengo a la uni a coger un repaso y soy la única que vino a la clase face with tears of joy,positive
516,Ya me caiste mal,negative
517,el primer ep fueron las primeras pags del libro osea jajajajjajajajjaa,positive
518,Fall look ready Lista para el otoño Los lentes siempre IN,positive
519,esta foto es top smiling face with heart-eyes,positive
520,eso de que los mensajes se vean sin poner el password no ha sido buena idea face without mouth,positive
521,Fuck unamused face y science invst y tú,negative
522,Creerse Youtuber sin vivir de Youtube es como decir que se es futbolista por jugar pachangas con los amigos eso les pa,negative
523,Ese pantalonsito blanco me tiene bien crazy,positive
524,I said me kiero echar un churro de mota,neutral
525,#teamlagatita hoy en Trademark Metals Recycling en Opa Locka Pasar por aqui para que ganes mucho,neutral
526,Buenos dias Zombers Hoy es un gran dia y lo mejor es celebrar el cumple de con y,positive
527,#ElvacilonDeLaGatita celebrando con St John Clinic Medical Center con las trullas navideñas de,positive
528,ComenZo HOY Noviembre BaBY Love U,positive
529,he sure did I remember back in the day when the B-Boyz had probz con nosotros at GMx este Andy was stuck between friends,positive
530,que mierda de gente nadie esta despierto emm hi,neutral
531,Los brownies que hace mi novia son la hostia,positive
532,Khloe Kardashian está tan cabrona sparkles o sea la amo She 's goals,positive
533,Look forward with hope not backward with regret musical note GYPSY SUMMER musical note Blusa floreada escote atrás #salhuaclothing,positive
534,Arriba ese ánimo familia good morning #elvacilondelagatita #mezclasenvivo #mezclas #palos,neutral
535,I just want y 'all to know that this is real life lol,neutral
536,it 's lagging in me too #valiendoverg hahaha ni te creo this semester gunna fast btw so the work will pile up,positive
537,Gracias por tu apoyo baby Love u Ya mismo nos vamooss Woooho,positive
538,Tambien murio el half blood prince increible,negative
539,Bitch face problems yo,neutral
540,Yo espero que mañana no me vengan con la de Hiciste las tareas porque jeee el bulto estuvo en la misma esquinita todo el weekend,positive
541,Hola Nos encantaría revisar que opciones tenemos disponibles Por favor síguenos y mándanos un DM para asistirle mejor IA,positive
542,Oh hell pues a dormir,neutral
543,ahhh es q work ahi no es verbo es sustantivo y no esta incompleta I leave work at pm Can I leave work early,neutral
