,Sentence,Label
373,Ikka massmamangam pwolikkum. Ikkade adutha 100 cr movie. Urappicho,Positive
374, Lucifer ....,Positive
375, Nde ponnu idivitte powlich adachu adichu powlikkeda makkale mammoooka,Positive
376, Pakka Antichrist dejjal team movie  Illuminati member lal & raj  Lal ne sradicho keralam avarude kaikalil povathirikkan,Neutral
377,Daily vannu trailer nokuunevar hit like,Neutral
378, Lucifer  Lalettan polikkumm Kerala Abhimanam Lalettan,Positive
379, Mamookka fan aau pakshe annalum ithu flopakumonn oru doubt,Negative
380, Eth oru onnonnara padam aavum enn urappullavar like adi,Positive
381, All Kerala sunny chechi fans Adi like evide,Neutral
382, Luciferine kaal madhurajaye ishtamullavar adiyada like..,Neutral
383, Ee christmasile oru mass entertainer aavum ee film....,Positive
384, Oro thavana kanumbozhum romanjam ikkaaaaa,Positive
385,Wishwasich koode varunnavare geevan      kodutayalum samrakhikkum,Neutral
386, Entee ponn ettaaa..... 1:50 ullayaa ah dialogue oru rekshayum illaaa.....  VAAA DA.....,Positive
387, Youthanmarude youthan njanmmala ikka#FDFS# katta w8ing,Positive
388, Bhagavane  Ikka maranamass  Bgm,Positive
389, Lucifer ini kandam vayi odedi varum,Negative
390, Sanchit Bulhara bgm nte Ponno no Raksha,Positive
391,Njan antarticail ninnanu malayalam ariyilla trailer adipoli,Positive
392, Eid Mubarak mammookka gangster movie song status video,Neutral
393, 1:38 enikkathu inganaaa kelkkunne.. mammoookkkaaaaaaaaaaaaaaaaaaaaaaaaaaa romanjification,Positive
394, lalettan annum innum kolla mass  ejjathi feel,Positive
395, cia   bgm  tch   undalllo  copy  etttaa,Negative
396, Ente Peru Chodikkaathe eduthathil paribhavamilla ketto..  Cinema super aanenn trailer kandappol thanne manassilaayii,Positive
397, Love From #Mamookka Fan..Ee padam pwolikkum..#Katta_waiting..Rajuvetta Enta Romam okke enittu ninnu breakdance kalikunnu..,Positive
398, Kola masss item lalettan polichu,Positive
399, Yendha ee Pallayappan parayunnath. we padam pottum. suvaranu,Negative
400, Raju etta ningal pwoliya. + Lal etta ningal marana mass. Eth pwolikum. Vere level aanu,Positive
401, mammookkayude scenes pause cheytu kandavar arokke undu,Neutral
402, NIMISHANGAL KONDU 34 K...BUT IPPO KURACHU NERAMAAI ANANGUNNILLA,Neutral
403, Youtube enagne  hang akathirikkum .korach koodiya item alle vannikkn,Positive
404,Ikkaaaaa katta waiting.. Ini kurach nal koodi,Positive
405, Best Actor,Positive
406,Addai cinema orma vannath enik mathr am anno??,Neutral
407, :36 second kanikkunnathu sunny wayne aano,Neutral
408, 68 tikayunna youthanu veendum oru perunnal sammanam prisharadi vaka..,Positive
409, Raaza..u Do,Neutral
410,Ikka age ethreyaan enn chodikunilla ath parinjitt karyamilla enna ippozum ithoke egane sadhikunnu,Positive
411, Pwloichu LaletTa ettaN anu njn  Terrible devil mass maranamass,Positive
412, 1st,Neutral
413,Vineeth sreenivasane enikke vishwasa.... ithu pwolikkum,Positive
414, Kandittum kandittum mathiyavanilladoooo.... Endutta mothal ithu....  Devil rules  Stephen nedumballi rules  Ettan rulesssss 🤩,Positive
415, Ee teaserinu Amal Paul linte filmum aayi saamiyam thonnunavar like adikku,Neutral
416, Super heavy  amazing  Ethil aparam onum parayan elaa,Positive
417,5M lalettan da  Adikk makkale like,Neutral
418,5 million akkumennu urappullavar adi like,Neutral
419, Prayam koodundorum soundaryam koodunna ore oraal.. Mammookka,Positive
420, lalettaa...yudham nanmayum nanmayum tammilalla... Tinmayum tinmayum tammil aanu..,Neutral
421, Mass Marana Mass  Stephen Nedumballi yude rashtreeya thervazhchakku ini orazcha maathram katta waiting,Positive
422, Neerali backilekk mari ninnollu Karanam verunnath Abrahaminte pidithama athil neerali churungi pokum..#Abrahaminte_Santhathikal Rise up. ..padam blockbuster hit aavum aavum,Negative
423, 16k views.. But 56k like.... എപ്പിടി 🤔,Neutral
424, Ufff.. Ejjathi item mone   Vakkukal varunila ..etta.,Positive
425, Padathinte peru sheriyalla yenth unda oru veraity vende perinu.,Negative
426, ella ikka fan kand  nokku,Neutral
427, Pwli pwli entammoooo reksha illa marana mass Ettan pakka masss,Positive
428,dislike adicha verum 10k   m@.nmar  aarde fans aanenn parayandellooo,Negative
429, #mamangam 2019 It will be an epic. Mammukka uyir,Positive
430, All kerala lalettan fans  Like adikkkee Nammude power kanilkkee,Neutral
431, Lalettan fb live vannapol paranja vaakkukal ellam sathyamaakunathu pole,Positive
432,Rajuvine miss cheyyunnennu thonnunnavar like here,Neutral
433, Supr trailer oru vettame like adikkan pattullu ennoru sankadam athra kidu trlr,Positive
434,LALETTAN VIKARAMALLA NAMMUDE AHAGARAMANE  LOVE YOU LALETTA,Positive
435, irangunne munne dislike adikkunna thanthakku munne undaaya makkalku midile Finger,Negative
436, Katta waiting.. Tovino fans like adi..,Neutral
437, ith rajuvattante sambil lusipur adaar aitam varunnu MEAGA STAR MAMMUKKAYAN MAKKALE,Neutral
438, 2.7k unlike adicha pengalepanni makkalkku ente naduviral namaskaram,Negative
439,don't do dislike .ikka polichu super,Positive
440, Ikka vera level... ithu 500 cr kerum100%sure,Positive
441, Malayalathinte swandham lalettanu  all kerala dulquar salman fansinte vijayasamshagal,Positive
442, location kanditundo...Kandu nokku super location....,Neutral
443, Prayam oru number maathram thalivaa,Positive
444,Polichhh kiduuu trailerrr ikkkaaa ennummm ikkaa thaneeeeee oru rekshayillathaawa traileerrrr waitingggg for thee moviee,Positive
445, Ente ikkkaaaa kola mass YouTube hang aanu makkale,Positive
446,Ente jeevante jeevanaya ichayoiii niga muthanu kalkkiyeee kalkki,Positive
447, BGm.. Uffffff... Romanjam.... Katta Romanjam  Epic Mamangam.. മമ്മൂക്ക  Haters.... ചാവാൻ ഒരുങ്ങിക്കോ,Positive
448, Pooran mamooty,Negative
449, Prithvirajinu .. thettilla.....lucifer  god luck.,Positive
450, #brothersday yil prithwiraj sukumaran #LAD il mallika sukumaran #ittimaniyil late sukumaran This onam polikkum,Positive
451, Kidukachi trailer ....e prayathilum enna orithaa....,Positive
452,Wokinu edayilum vannu trailer kanunna arokeyund,Positive
453,KINNAN ORU RAKSHAYUM ILLA BGM KIDU,Positive
454, Pwoli pwoli...  Raja sollaruth mattum tha seyyum  seyyaruth mattum tha sollum,Positive
455, First show ente koode arokke varum,Neutral
456, aa ting ting piano evidayoo keettapolle...🤔🤔,Neutral
457,Mamootiku lalettan fansinte vaka Vijaya asamaskal neridunnu,Positive
458,Hollywood level item. ikkaaa,Neutral
459, Malayala cinemayude range maatti rachikkuvaan pokunna mamanga maholsavathinu thiri koluthi waiting for NOV 21 #MAMMOOKKA #MAMANGAM #FDFS,Positive
460, Mamookante scene oo romancham a scene matram njan vindum vindum kanunu,Positive
461, 300 cr adikkum annullavar like adi,Neutral
462, Koode Nilkkunnavark Chunk Kodukkum 🤩🤩 PULLU GIRI 🤡🤡🤡🤡🤡,Positive
463, Anttemoo anthayith akkee kudee oru koritharip,Positive
464, Oru rakashayum ella  Ikka polichu,Positive
465, Nenjinakath Lalettan Nenjuvirich kond parayum numma oru lalettan fan anenn _______________katta waiting,Positive
466,Nalla viewsum subscribe um ulla channelil vidooooo trailar. Ok,Positive
467,Title kanichappo chunk:ayye ikka illadaa enn .ikkane kanichappo avante vayaa adanju,Neutral
468, Madhura raja kurach adikam viyarkum ... Thayoli fans inu dislike adikane pattu...,Negative
469, Oru raksha illa ikka marana mass,Positive
470, Trailer Iranghum munbe lalappans Dislike Adikkunnath Kando . Ithil ninnum Manassilakkam Rajaye Lalappans Pedikkunnu Ennu🤣🤣,Negative
471, Chunk alla chunk edippaaanu laalleettaaan,Positive
472, 0:49 il varunna acress ine ethoo cinema yil kanda orma.. ethayirunnu?🤔,Neutral
473,Raju ettan eghane okke direction Cheyodie hard fan lalettaaa,Neutral
474,Ithoru kidilol kidilan item ayirikum..katta waiting ikkaaa,Positive
475,MWONE ETH KALI VERAYA🤙MAMAGAAM VERA LVL MASSMARIKAM,Positive
476, Eee traileril main oru point und kalanghiyavar like,Neutral
477, Ithilum nallath pulimurugan trailer onnoode kanunnath aayirunnu,Negative
478, malayala cinima ellam hollywood level ayo oh my god,Positive
479, Kalki super hit akum enn Bonny parayan paranju,Positive
480, Capable actress nte nirayilekk baby mol varumennullavar,Neutral
481,Arenkilum poi aa  srreeeekumaarane onnu vilich kaanich kodukkedoo  entha  etha  cinemannu  .....&&&&@@@,Negative
482, FDFS book cheyyum ennu urappullavar ivde likikkoo,Neutral
483,ethipo tamizhanmarum Karnataka ap ellarum indallo laletta love u,Positive
484,Athirappilliyude saundharyam illathaya nimisham 2:07 love uuuu mammookkkkaaaaaaa,Positive
485,lolante lucifer kand kaananthooni  vannavar,Neutral
486, Let's vote   LUCIFER - like  MADHURA RAJA - Comment,Neutral
487, Thakarthu,Positive
488, Petrol vila karanam raja cycilil. polichu!!!!!,Positive
489, 1.3 k dislike adichath eath kundamaran,Neutral
490, Pillerk korach like kodukkuo enn Bonny Annan choikkan parnn,Neutral
491, Come on ellavarum like adichu powlikk,Neutral
492, that dialogue at 1:03 ..... goosebumbsss.... laleettaaaaaa,Positive
493,1.35 secondil purakil nilkunnath rajuvettan ano?,Neutral
494, Peter heina kond vannu mohanlal cheythathu pole cheyyan nilkkanda mammokka. fight ath muruganu paranjittullatha.,Neutral
495, Poyi paranjekku baapa vannitundennu.... Dubailnu... King derick is on hunt....,Neutral
496, Pottum aenne urappayi .... Inne aethra nilayil pottum aennum koodi nokkiya mathi....,Negative
497, Nt ikka ingalu verm ikka allatto ponnikkaya  #romanjified,Positive
498, Lalettnje engne kanan agrahichu ath angne namnal kandu,Positive
499, Athoru valiya kadhaya mone...paranju thudanghiya ori paththu nuppathu kollaththe charithram parayendi varum.....uff ejjathi.ikkakatta waiting,Positive
500, Maranamass  lalettan kasari ini March 28 vare waitchayyanamallo,Positive
501,Vivek Oberoi ku vineethettan Annu sound koduthathennu arinju athu veendum kelkkan Vanna aarenkilumundo,Neutral
502, Innu trailer'um,Neutral
503, Ravananaya avane nerkkuner illathakkan oru maha avatharam thanne vendi varum,Neutral
504, Ithine okke anu trailer ennu parayunnathu,Positive
505, Ee chanelil aano ithra valiya oru cinimayude trailer idunnath  Nalla subscribers ulla chanellil ittal porarnno,Negative
506, 100 k avunnath mumbe kandavar like,Neutral
507, Earangunnathinu munb dislike adich moonjikkaan koreu ennam earangiyittund,Negative
508, Dislike adicha ella mammuni pooranmarkum naduviral  namaskaaaram poy rodich theerkada pooooooranmareee,Negative
509, Lufier trailer kandu odiyan kandavar undo,Neutral
510, Fight scenes muzhuvan hvy  aayittind,Positive
511, Indhrans fansinte ellaa aashamsakalum supportum!!! Pwolikku makkale!!!!!,Positive
512, Uff ijjadi item romanjam ikka fans like adich polikk,Positive
513, Ente doubt enthaan vechal  aaran ee Lucifer ?,Neutral
514, Kgf kaanada,Neutral
515, Cinema kandit vannu trailer kanunna ethraperund evde,Neutral
516,Nalla adipoli trailer Adutha Undayum 18am padiyum Peranpum Yathrayum pole flop urappanu,Negative
517, Mammooka polichu,Neutral
518, Katta waiting aanu makkale june 16th DERICK ABRAHAM entry,Positive
519, International schoolil padikkunnavar dha ivide unnu amarthikke,Neutral
520, Filim kaannadhe trailer kandu diss like adikkan kureyannam vannolum kashtam thanne diss like adikkan mathram jeevikkunna guys hii,Negative
521,Machanmare vivek obreoik vendi dub chythirikunath ara enu ariyamo?,Neutral
522, Model School 🤩🤩🤩 Romanjam  Trivandrum,Positive
523, Adipoli   പടം #ഒടിയൻ Istam,Positive
524, Trailer  kiduve........ ikka fans adi makkale like,Neutral
525, Entammooooo oru raksha illatha trailer Bgmil evidekkeyo avengersinte bgm ullath Poole thonnunnath enik maathram aano?🤔🤔🤔,Positive
526,Ithu  super number hit  akum,Positive
527, Oru rakshela padathin vendi katta waiting,Positive
528, katta waiting mamangam njanum undakum November 21,Positive
529, Malappuram jillakkarude padam. Malappuram jillakkar adi like,Neutral
530, pora,Negative
531, 17k view 100k like 10k dislike.....ithengane......🤣,Neutral
532, Laletta negal namde muthanu ine vere arkum vitukodikila malayalikalude sothanu lalettan.,Positive
533, Ithil mammukka guest roll aanenn ethre perkk ariyaam,Neutral
534,kidukki kalakki superettante ikkaikall the best,Positive
535, Karthik subbaraj gave us the old rajani Prithviraj is gonna give us the vintage lalettan.  Romanjam enoke parana. Fuckkkk!!!!,Neutral
536, ethu type roleum ettante kayil safe aanu... sambhavam kidukum... fans show bookedettan uyir..,Positive
537,murugande kayyil ninnum kastichu rakshapettu rajayude munnil chennu chadi kodutu alle  .....Mr Daddy girija,Neutral
538, Promo video kidukki.. apo trailer thakarkkum......,Positive
539, Poooi mekkele ayidiya kollam ketto... Thaneermethan theernu mekkele...,Neutral
540, Trailer crisp akaamayirunnu..too much aayi poyi..,Negative
541, Marana maaas ....I am waiting for odiyan,Positive
542, Lucifer Mass kuranja strogillatha trailor.madhuraraja teaser tripple strong mass.mohanlal mass look 100/100.mammoottymass look 100/100.lucifer trailorinekkal kidilan madhuraraja teaser.,Neutral
543, Kaaneda പിള്ളേരെ..  100K Views & 34K Likes in 5 Minutes  60K likes in 15 Minutes,Neutral
544, Neerali,Positive
545, Pwoli... By a katta lallettan fan,Positive
546, Kanji edukam samayam aayiee come on guys,Neutral
547, enii orikalum nii oru film um direct cheyalle poda V ASree kumari,Negative
548, Madhuramilatha raja ettadi mari ith item vereya LUCIFER,Negative
549, Tovinokk Rahul Gandhide oru chaaya kaachal 🤔🤔🤔🤔,Neutral
550, Ethra Alinja oru padam Mr mammotty nirthi poekode do🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,Negative
551, Kandu pinnum kandu veendum kandu sheham kandu ippol kandu ithu kazhinuu kandu,Positive
552, 7 times kandu kazhnju...still not enough....veeendum kanan thonnunu,Positive
553,Nalla trailer thann njangale patichule  vendayirunnu moshamayi ikka fansine tholpichu,Positive
554, Kiduvo kidu.... .. onnum parayan illaa ...,Positive
555, Oh...Iththakathallo. sankar ramakrishnanu dhairyamayi kunjalimarakkar directcheyyam,Positive
556, dis like adikkunnavanmark ethire like adikkan button,Neutral
557, Above 250 cr collection kittum ennullavar ivide come on,Positive
558, Keep going mammukka....  katta waiting...,Positive
559, arokee ningaldee comentsnu etraa like kittenu nokkan vannu,Neutral
560,Oru rakshayumilla nalukalkku ippol kandathivechu ettavum bst film,Positive
561, Yedaa Mamooty poora,Negative
562,Best actor 2nd part anne ennu  thoniyavar like,Neutral
563,Tovinodee oru mass padathinuu vendi waiting aarnuu..  ethu polikuummm..,Positive
564, Onnil kuduthal tavane kandvar arokke und,Neutral
565,hindhukalk avan hanuman Muslimnu suleeman kristhinsnu   sudappi,Neutral
566, Madhura Raajaye pottikkum ennavar like adi,Neutral
567,trailer  marana  mass  mammoka  magastar,Positive
568, Chill roomil kudungi ice aaayi ppopya penkuttiyue katha,Neutral
569,Deivame ith 2 manikkooril nilkkooo.Aarekooyaanithil.ho myaaarakam.Lalettan kiiiiii.🤠,Positive
570, Ith powlikkutttaaaa...... Mavoyist alla avnta appan vannalum nammal odikkum,Positive
571, mohanlal sir - look ..... kiddo...,Positive
572,Mammookka....mass n style kanikan...ningale kazhinjeyullu malayalathil vere nadanmar.. #style #mass #bgm #dop #mammookka vere level... Fdfs locked,Positive
573, Padam pwlikm...ikka oru rekshayum ellah.....Age Is just A Number......from A10 fans..,Positive
574,Tamil nattil ninn vare ikkaakk like ee film pole thanne oru yamandan prema kadhakkum wait cheyyunnnavar idu oru like,Neutral
575,Murali Gopi enna writerum...Prithviraj enna director.... Mohanlal poolathe actor vechu cheriya kalikkonnum nilkulaa.... echiri main item LOADING....,Positive
576,VADAA aaa dialog vera level ane,Positive
577, Lalettan Rajuettan Telugu Fans Like Adi,Neutral
578, enthu oola trailer aanu ithu. poor dialogue delivery,Negative
579, Vedikettu...ee vecation Lucifer kondupoyi makkale....Lalettan & Rajuettan ....,Positive
580, Padam kandavar ivide kayari comment adike,Neutral
581, Hindukalaka ivan mahi ravanan islamil ivana ibilis yena parayum christanikalka idayil ivana oru pera oluu LUCIFER,Neutral
582, 24 k naarikkal eee cinema dislike ittu avanmaarku thallu kodukkuvan agraham ullavar like addi,Negative
583,Teaser  ishttapettavark  Like  adikkan  olla  comment   fans  power  nokkate,Neutral
584, Oh enna kondu vayya I am katta waiting,Positive
585, Teaser kandappo itrakkum pratheekshichilla traler supsupsupsupsupsuper cinema pwplikkum,Positive
586, Oru BEST ACTOR feel enikk maatramaano adiche,Neutral
587, Marana mass waiting for mamankham,Positive
588, Laletta oru rakshayumilla.. FDFS locked.. Katta lalettan fan,Positive
589, Pazhassi raja pole oru mega hit aavatte,Positive
590, Ee role mammookkak aahnnu cherunathu anu arinja...lalettan fans right now kurupottikal....🤣🤣🤣🤣,Negative
591, 0:44 -  0:46    Siddiquie behind laletan,Neutral
592, Oru yugam bharicha chakravarthiyude randam udayam,Positive
